Protocol Name,Sample ID,Sample Data Type,AC50 (uM),CC-v2,Efficacy,Max Resp,Structure,Metabolic Stability [m],Permeability [1e-6 cm/sec],Solubility [ug/ml],Drug Name,Assay Plate ID,Supplier ID,Supplier,Library,Log AC50 (M),Ligand Efficiency,Sample Name,Alias,CC-v1,LEC,BEI,SEI,Data Range,Inf Activity,Hill Coef,PValue,R2,AC50_2 (uM),Log AC50 2,Hill Coef 2,Fraction,Sample ID2,Tox21 ID,Zero Activity,User Flag,Max Read1,Max Data,Min Data,AUC,AUC Fit,Cmpd Plate ID,Comment,Log AC50-,Log AC50+,Inf Activity-,Inf Activity+,Custom 2,Custom 1,NCGC Unique ID,Mapping ID,Drug ID,Assay Name,Hash Key(24),MLSMR Compound Class,Primary MOA,Origin,Solvent,Salt Code,Purity,Purity Rating,MW,PubChem SID,CAS#,Gene Symbol,Gene ID,Tanimoto,Layer Index,Data Points,Mask No,Log Dye Conc,Report Flag,Assay Protocol ID,Mask Flags,Sample Replicate,Plate Replicate,Measure Time,Replicate IDs,Data Mode,Assay Outcome,Phenotype,Activity Score,Confirmation Flag,Control Flag,Conc ID,Experiment Set,Team,Scientist,IC50 (uM),Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19,Data20,Data21,Data22,Data23,Data24,Sample Data ID
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00189075-02,activity,,4,0,8.63,OCC(O)CONC(=O)C1=C(NC2=C(F)C=C(I)C=C2)C(=C(F)C=C1)F,,,,,,CT-PD03,ChemieTek,2020_NPACT_01,,,PD-0325901,,4,,,,3.102,0,,,,,,,,,,0,,,8.63,5.529,27.435,,,,,,,,,,UMCRY72F3L32,SUDAHWBOROXANE,,APP-SARSCoV2_3CLpro-Kales,vZfaADFPjNwPgvyKQL,,MEK Inhibitor,,,,,,482.2,363677126,391210-10-9,MAP2K1,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297392489,KN12142022,,HTS,,5.529,5.622,8.63,,,,,,,,,,,,,,,,,,,,,,,258335119
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00371051-01,activity,,4,0,10.778,C1CCN(CC1)CCC#CC2=CC(=CC=C2)CN3CCOCC3,,,,,,4019,Tocris,2020_NPACT_01,,,JNJ 10181457 dihydrochloride,,4,,,,4.288,0,,,,,,,,,,0,,,10.778,6.49,43.406,,,,,,,,,,F6NLVMYR41S9,HDRIBIYPLKZUDQ,,APP-SARSCoV2_3CLpro-Kales,rGXowIVHKkbgcrncwV,,Histamine H3 receptor Antagonist,,,HCL,,,312.4,363678008,4019,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297392534,KN12142022,,HTS,,9.584,6.49,10.778,,,,,,,,,,,,,,,,,,,,,,,258335120
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00384175-04,activity,,4,0,6.322,CC1=CC=C(Cl)C=C1N(CC(=O)NC2=C(F)C=CC=C2F)[S+](C)([O-])=O,,,,,,GLXC-03609,Glixx,2020_NPACT_01,,,FPH1,,4,,,,2.684,0,,,,,,,,,,0,,,6.322,3.637,23.308,,,,,,,,,,32FDKNKK4KR9,NDYCCHKTTSEJMF,,APP-SARSCoV2_3CLpro-Kales,NUFnIMAuUUNrhsVinX,,,,,,,,388.8,363679176,708219-39-0,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297391700,KN12142022,,HTS,,5.049,3.637,6.322,,,,,,,,,,,,,,,,,,,,,,,258335121
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00370898-03,activity,,4,0,6.007,COC1=CC=C(CNC(=O)C2=C(N)C3=C(C)C=C(C)N=C3S2)C=C1,8.47365,1671.71,,,,HY-13340,MedChem Express,2020_NPACT_01,,,VU0152100,,4,,,,3.398,0,,,,,,,,,,0,,,6.007,2.609,25.749,,,,,,,,,,AXPPXCT44ZV9,MDNWGCQSCGNTKH,,APP-SARSCoV2_3CLpro-Kales,qkuDyxIcRfADDIGksF,,Muscarinic acetylcholine receptor M4 Positive Allosteric Modulator,,,,,,341.4,363677918,409351-28-6,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297390557,KN12142022,,HTS,,5.978,2.609,6.007,,,,,,,,,,,,,,,,,,,,,,,258335122
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00370764-01,activity,,4,0,3.11,CCCC(CCC)C(=O)NCC1=CC=C2[N](N=CC2=C1)C3=CC=CC=C3OC,,,,,,4917,Tocris,2020_NPACT_01,,,M 25,,4,,,,6.894,0,,,,,,,,,,0,,,10.004,3.11,40.892,,,,,,,,,,5YG5JXDKR7L5,WATNXVHKRRTUFK,,APP-SARSCoV2_3CLpro-Kales,bcikxSRAWVcBDxKnmy,,Smoothened homolog Antagonist,,,,,,379.5,363677840,4917,SMO,6608,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297392912,KN12142022,,HTS,,10.004,5.676,3.11,,,,,,,,,,,,,,,,,,,,,,,258335648
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00387235-01,activity,,4,0,7.489,CC1=CC=C(C)C(=C1)[N]2C=NC3=CC(=CC=C23)C(=O)NCC4=C(Cl)C=CC=C4,,,,,,5131,Tocris,2020_NPACT_01,,,NAB 2,,4,,,,6.777,0,,,,,,,,,,0,,,9.878,3.101,40.605,,,,,,,,,,WY9X6979J5A5,CZSLEMCYYGEGKP,,APP-SARSCoV2_3CLpro-Kales,nAiTPiKWSEryGPQngN,,endosomal transport Activator,,,,,,389.9,363680587,[1504588-00-4],,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297391529,KN12142022,,HTS,,9.878,3.101,7.489,,,,,,,,,,,,,,,,,,,,,,,258335649
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00386754-01,activity,,4,0,4.063,CN1\N=N/C2=C(N=C[N]2C1=O)C(=O)NC(=O)OC\C3=C\C[C@H](CC3)C(C)=C,,,,,,2327,Axon Medchem,2020_NPACT_01,,,NEO 212,,4,,,,6.515,0,,,,,,,,,,0,,,10.578,4.063,42.676,,,,,,,,,,83QWS2QQZ68P,MGTLGARADRIKNV,,APP-SARSCoV2_3CLpro-Kales,nfnSsIkmAcDTSparnN,,DNA Blocker,,,,,,372.4,363680435,1361198-79-9,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297393644,KN12142022,,HTS,,10.578,4.701,4.063,,,,,,,,,,,,,,,,,,,,,,,258335650
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00378846-01,activity,,4,0,2.178,CC1(C)OC2=NC=NC(=C2/N=C1/C3=CC=C(C=C3)C45CCC(CC4)(CC5)CC(O)=O)N,,,,,,HY-50670,MedChem Express,2020_NPACT_01,,,DGAT-1 inhibitor 2,,4,,,,8.857,0,,,,,,,,,,0,,,11.035,2.178,42.072,,,,,,,,,,NJB5X6PJST5H,VGPKUACRBMPJLF,,APP-SARSCoV2_3CLpro-Kales,tcLYMVKpqedqYOnhkG,,Diacylglycerol O-acyltransferase 1 Inhibitor,,,,,,420.5,363678232,942999-61-3,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297394295,KN12142022,,HTS,,11.035,2.726,2.178,,,,,,,,,,,,,,,,,,,,,,,258335651
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00390567-01,activity,,4,0,9.907,FC1=CC=C(NC(=O)C2(CC2)C(=O)NC3=CC=C(OC4=C5C=C([NH]C5=NC=C4)C(=O)NCCN6CCOCC6)C=C3)C=C1,,,,,,HY-10421,MedChem Express,2020_NPACT_01,,,Tyrosine kinase inhibitor,,4,,,,3.943,0,,,,,,,,,,0,,,9.907,5.964,36.017,,,,,,,,,,MCSA1NUL1M9V,PKOVTRMHYNEBDU,,APP-SARSCoV2_3CLpro-Kales,UaYLQGGKWPhTSoEixc,,Hepatocyte growth factor receptor Inhibitor,,,,,,586.6,363680907,1021950-26-4,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297390440,KN12142022,,HTS,,7.717,5.964,9.907,,,,,,,,,,,,,,,,,,,,,,,258335652
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00389279-01,activity,,4,0,12.958,CC(C)C(N(CCCN)C(=O)C1=CC=C(C)C=C1)\C2=C(CC3=CC=CC=C3)\C(=O)C4=C(O2)C=C(Cl)C=C4,,,,,,B1590,APExBIO,2020_NPACT_01,,,SB743921,,4,,,,0.747,0,,,,,,,,,,0,,,13.705,12.958,63.762,,,,,,,,,,DF35LRPLXYKF,PGXYIBJJCLWJST,,APP-SARSCoV2_3CLpro-Kales,QYLncgPZrMRkehMXUu,,Kinesin-Like Spindle Protein Inhibitor,,,HCL,,,517.1,363680759,940929-33-9,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297392306,KN12142022,,HTS,,13.705,13.274,12.958,,,,,,,,,,,,,,,,,,,,,,,258335653
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00386644-01,activity,,4,0,8.744,FC1=C(F)C=C(CN2CCC(CC2)NC3=CC=C(N=N3)C(F)(F)F)C=C1,,,,,,1802,Axon Medchem,2020_NPACT_01,,,JNJ 37822681 dihydrochloride,,4,,,,6.275,0,,,,,,,,,,0,,,8.744,2.47,31.486,,,,,,,,,,AS57H35PV1R2,UVUYWJWYRLJHEN,,APP-SARSCoV2_3CLpro-Kales,wmyYPGuQqdRTrvakaJ,,Dopamine D2 receptor Antagonist,,,HCL,,,372.3,363680371,935776-74-2,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297390428,KN12142022,,HTS,,7.276,2.47,8.744,,,,,,,,,,,,,,,,,,,,,,,258335654
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00263606-15,activity,,4,-12.52,-1.267,CN1CCC2=C(C1)C3=C(C=CC=C3)[N]2CC4=CC=C(C=C4)C(=O)NO,,,,,,GLXC-05157,Glixx,2020_NPACT_01,,,Tubastatin A,,4,,,,11.885,-1.52,2.406,1,0.999,,,,,,,11,,,10.618,-1.267,41.116,41.741,,,,,,,,,WZ82NUBG8YD7,GOVYBPLHWIEHEJ,,APP-SARSCoV2_3CLpro-Kales,zMyoegziQkAPwAEvNp,,HDAC Inhibitor,,,HCL,,,335.4,363677290,1310693-92-5,HDAC6,,,0,3,0,,,162252,0 0 0,1,1,32:49.0,,,,,,,,297392831,KN12142022,,HTS,,10.618,5.686,-1.267,,,,,,,,,,,,,,,,,,,,,,,258335655
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00408905-01,activity,,4,-25.348,-10.29,OC(=O)C1(CC1)C2=CC=C(C(=C2)F)C3=CC=C(Cl)C(=C3)Cl,,,,,,GLXC-06146,Glixx,2020_NPACT_01,,,CHF 5074,,4,,,,19.895,-13.348,1.344,1,1,,,,,,,12,,,9.605,-10.29,29.602,30.085,,,,,,,,,H92LM8CFVJ82,LIYLTQQDABRNRX,,APP-SARSCoV2_3CLpro-Kales,bfRWAGJVeCZxqRbXUc,,Gamma-secretase Modulator,,,,,,325.2,363681079,749269-83-8,,,,0,3,0,,,162252,0 0 0,1,1,32:49.0,,,,,,,,297394061,KN12142022,,HTS,,9.605,0.149,-10.29,,,,,,,,,,,,,,,,,,,,,,,258335656
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00384199-04,activity,,4,-19.488,-9.156,C[N]1C=C(C=N1)C2=CC=C(C=C2)[S+]([O-])(=O)[N]3C=CC(=C3)/C=C/C(=O)NC4=C(N)C=CC=C4,,,,,,GLXC-90134,Glixx,2020_NPACT_01,,,4SC-202,,4,,,,19.211,-9.488,4.504,1,1,,,,,,,10,,,10.054,-9.156,37.711,37.369,,,,,,,,,GY4JSBFZKKZT,XOJWIYBXQQXODB,,APP-SARSCoV2_3CLpro-Kales,SLQHbQHIgkiILlfSAm,,HDAC Inhibitor,,,,,,447.5,363679190,1186222-89-8,HDAC1,,,0,3,0,,,162252,0 0 0,1,1,32:49.0,,,,,,,,297393260,KN12142022,,HTS,,10.054,8.736,-9.156,,,,,,,,,,,,,,,,,,,,,,,258335657
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00015399-27,activity,,4,0,6.964,CCC1=CC=CC2=C1NC3=C2CCOC3(CC)CC(O)=O,,,,,,S1328,Selleck,2020_NPACT_01,,,Etodolac,,4,,,,3.258,0,,,,,,,,,,0,,,10.222,6.964,44.916,,,,,,,,,,,NNYBQONXHNTVIJ,,APP-SARSCoV2_3CLpro-Kales,haiayBmJNJvdvInHnX,,,,,,,,,,41340-25-4,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297394052,KN12142022,,HTS,,10.222,7.856,6.964,,,,,,,,,,,,,,,,,,,,,,,258335658
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00378775-01,activity,,4,0,10.125,COC1=CC=C(CC2NCCC3=C2[NH]C4=CC=C(C)C=C34)C=C1OC,,,,,,3077,Tocris,2020_NPACT_01,,,LY 272015 hydrochloride,,4,,,,3.886,0,,,,,,,,,,0,,,10.125,6.239,37.098,,,,,,,,,,AD3WML83JAQ4,GDAJGLDMCDMPIR,,APP-SARSCoV2_3CLpro-Kales,lNrhgORwmvsVMqOtjS,,Serotonin 2b (5-HT2b) receptor Antagonist,,,HCL,,,336.4,363678191,[172895-15-7],,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297392660,KN12142022,,HTS,,7.939,6.239,10.125,,,,,,,,,,,,,,,,,,,,,,,258335659
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00181123-02,activity,,4,0,10.146,[CH3][O]C1=C([O][CH3])C(=CC(=C1)/[CH]=[CH]/[C](=[O])[N]2[CH2][CH2][N]([CH2][CH2]2)[CH2][C](=[O])[N]3[CH2][CH2][CH2][CH2]3)[O][CH3],,,,,,S3045,Selleck,2020_NPACT_01,,,Cinepazide maleate,,4,,,,5.335,0,,,,,,,,,,0,,,10.146,4.812,37.171,,,,,,,,,,HG4JUAKNH7JR,RCUDFXMNPQNBDU,,APP-SARSCoV2_3CLpro-Kales,aUQWLDBUFQwIzIgMBN,,Voltage-gated calcium channel Blocker,,,MALEIC_ACID,,,417.5,363677081,26328-04-1,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297391106,KN12142022,,HTS,,8.238,4.812,10.146,,,,,,,,,,,,,,,,,,,,,,,258335660
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00371120-06,activity,,4,0,-4.588,CC1=CC(=C(NC2=NC(=NC=C2)NC3=CC=C(C=C3)C#N)C(=C1)C)C,,,,,,GLXC-04864,Glixx,2020_NPACT_01,,,Dapivirine?TMC-120,,4,,,,7.8,0,,,,,,,,,,0,,,3.212,-4.588,9.84,,,,,,,,,,KWVTP8ZKQABV,ILAYIAGXTHKHNT,,APP-SARSCoV2_3CLpro-Kales,TQDEBpqvboSfowEqgd,,Human immunodeficiency virus type 1 reverse transcriptase Inhibitor,,,,,,329.4,363678036,244767-67-7,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297390767,KN12142022,,HTS,,3.212,0.699,-4.588,,,,,,,,,,,,,,,,,,,,,,,258335661
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00390789-01,activity,,4,0,5.347,OC(=O)[C@H]1CC2=C(CN1)C=CC=C2,,,,,,HY-13987,MedChem Express,2020_NPACT_01,,,"(R)-1,2,3,4-Tetrahydro-3-isoquinolinecarboxylic acid",,4,,,,3.655,0,,,,,,,,,,0,,,8.034,4.379,31.303,,,,,,,,,,SRLWST4KSUKQ,BWKMGYQJPOAASG,,APP-SARSCoV2_3CLpro-Kales,feFyhyGyWMwjBcwIsb,,,,,,,,177.2,363680984,103733-65-9,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297392603,KN12142022,,HTS,,8.034,4.379,5.347,,,,,,,,,,,,,,,,,,,,,,,258335662
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00370818-01,activity,,4,0,7.746,C1CN(CCN1CC2=CN=C([NH]2)C3=CC=CC=C3)C4=NC=CC=N4,,,,,,3298,Tocris,2020_NPACT_01,,,NGD 94-1,,4,,,,3.082,0,,,,,,,,,,0,,,10.57,7.488,46.246,,,,,,,,,,ZNA2QGKCLA6L,OTVQCHUIPJYASM,,APP-SARSCoV2_3CLpro-Kales,OLyDmXiLTUvqxocMnv,,Dopamine D4 receptor Antagonist,,,,,,320.4,363677868,3298,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297394220,KN12142022,,HTS,,10.57,7.488,7.746,,,,,,,,,,,,,,,,,,,,,,,258335663
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00379003-03,activity,,4,0,-0.868,NCC1=CC=C(OCCCC2=C(N=C(S2)C3=CC4=C(CCC\C4=N/NC5=NC6=C(S5)C=CC=C6)C=C3)C(O)=O)C=C1,,,,,,CT -WE539,ChemieTek,2020_NPACT_01,,,WEHI -539,,4,,,,6.368,0,,,,,,,,,,0,,,5.5,-0.868,20.447,,,,,,,,,,2T5JM1L33CKP,JKMWZKPAXZBYEH,,APP-SARSCoV2_3CLpro-Kales,aXQqJeFcsnpVYiIQCv,,,,,,,,583.7,363678310,1431866 -33 - 9,BCL2L1,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297390353,KN12142022,,HTS,,5.5,1.861,-0.868,,,,,,,,,,,,,,,,,,,,,,,258335664
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00370881-01,activity,,4,-18.536,-6.697,C[C@@H](CN1CCC(CC1)N2C(=O)NC3=C2C=CC(=C3)Cl)NC(=O)C4=CC5=C(C=CC=C5)C=C4,,,,,,3575,Tocris,2020_NPACT_01,,,VU 0155069,,4,,,,17.464,-9.536,4.955,1,0.96,,,,,,,9,,,10.767,-6.697,29.783,35.229,,,,,,,,,8LD3A2P5MV9S,DRIMIUYGTDAQOX,,APP-SARSCoV2_3CLpro-Kales,NCipCJnaVgXYYVOOvf,,Phospholipase D2 Inhibitor,,,HCL,,,463,363677907,3575,,,,0,3,0,,,162252,0 0 0,1,1,32:49.0,,,,,,,,297391556,KN12142022,,HTS,,7.111,10.767,-6.697,,,,,,,,,,,,,,,,,,,,,,,258335665
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00370904-01,activity,,4,0,6.549,COC(=O)C(CC1=CC=C(OCCN2C(=O)SC3=CC(=CC=C23)C(=O)C4=CC=CC=C4)C=C1)C(=O)OC,,,,,,3690,Tocris,2020_NPACT_01,,,S26948,,4,,,,3.134,0,,,,,,,,,,0,,,9.683,6.549,42.473,,,,,,,,,,X1B8VMFPL8TK,NSMJEHGOMXSLCW,,APP-SARSCoV2_3CLpro-Kales,NvODOvvGWposuAqESv,,Peroxisome proliferator-activated receptor gamma Agonist,,,,,,519.6,363677923,3690,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297391340,KN12142022,,HTS,,9.683,7.361,6.549,,,,,,,,,,,,,,,,,,,,,,,258335666
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00346619-07,activity,,4,0,11.16,NC1=NC=NC2=C1C(=N[N]2C3CCCC3)C4=CN=C5[NH]C=CC5=C4,,,,,,HY-10372,MedChem Express,2020_NPACT_01,,,PP-121,,4,,,,6.472,0,,,,,,,,,,0,,,11.16,4.687,36.035,,,,,,,,,,G552SZUHVAF2,NVRXTLZYXZNATH,,APP-SARSCoV2_3CLpro-Kales,FohyiMytcvtkMLIKDb,,PDGFR Inhibitor,,,,,,319.4,363677480,1092788-83-4,PDGFRA,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297390974,KN12142022,,HTS,,7.815,4.687,11.16,,,,,,,,,,,,,,,,,,,,,,,258335667
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00387217-01,activity,,4,0,5.144,CC[C@@H](N)CNC1=CC=NC(=N1)C2=C(O)C=CC(=C2)C3=C[N](C)N=C3,,,,,,4975,Tocris,2020_NPACT_01,,,CRT 0066101,,4,,,,3.194,0,,,,,,,,,,0,,,6.415,3.221,27.341,,,,,,,,,,YUPAVM6BWMP9,SCJXQZZYGYLKJG,,APP-SARSCoV2_3CLpro-Kales,jGBahwczeObqihsAVx,,,,,HCL,,,338.4,363680575,,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297390425,KN12142022,,HTS,,6.415,3.221,5.144,,,,,,,,,,,,,,,,,,,,,,,258335668
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00370846-01,activity,22.387211,2.4,37.832,47.993,COC1=C(OC)C=C2C(=NC(=NC2=C1)N3CCN(CC3)C(=O)COC4=C(OC)C=CC=C4C(C)C)N,,,,,,3284,Tocris,2020_NPACT_01,-4.65,,Rec 15/2615 dihydrochloride,,2.2,,,4.138,35.314,51.832,4.095,1,0.993,,,,,,,14,,,47.993,12.678,78.001,81.66,,,,,,,,,3MQC9AJMZ17X,ZZMFJJDBKSYGRM,,APP-SARSCoV2_3CLpro-Kales,EqXqbsMyYsSnvWuwVs,,Alpha-1b adrenergic receptor Antagonist,,,HCL,,,495.6,363677882,3284,,,,0,3,0,,,162252,0 0 0,1,1,32:49.0,,,,,,,,297392684,KN12142022,,HTS,39.8,12.678,16.39,47.993,,,,,,,,,,,,,,,,,,,,,,,258335669
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00263162-12,activity,,4,0,7.096,CC(C)(C(=O)NCC(F)(F)C(F)(F)F)C(=O)N[C@H]1C2=C(C=CC=C2)C3=CC=CC=C3NC1=O,,,,,,2011,Bio Vision,2020_NPACT_01,,,RO4929097,,4,,,,7.757,0,,,,,,,,,,0,,,7.096,-0.661,16.094,,,,,,,,,,,OJPLJFIFUQPSJR,,APP-SARSCoV2_3CLpro-Kales,YjgSyEHmUyBPEbtzUF,,,,,,,,,,847925-91-1,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297391898,KN12142022,,HTS,,3.766,-0.661,7.096,,,,,,,,,,,,,,,,,,,,,,,258335670
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00142599-03,activity,,4,0,8.773,CC[C@H](\C=C\[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C\C=C/4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,,,,,,S2361,Selleck,2020_NPACT_01,,,Stigmasterol,,4,,,,3.128,0,,,,,,,,,,0,,,8.773,5.645,33.331,,,,,,,,,,751LZB68LJ5W,HCXVJBMSMIARIN,,APP-SARSCoV2_3CLpro-Kales,IXTgzocdjzCvmKGRZY,,Steroid hormone,,,,,,412.7,363676581,83-48-7,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297391709,KN12142022,,HTS,,6.536,5.645,8.773,,,,,,,,,,,,,,,,,,,,,,,258335671
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00346694-02,activity,,4,16.975,8.637,CCN1C[C@H](C)[N]2C(=C(O)C3=C2\C(=N/N(CC4=CC=C(F)C(=C4)Cl)C3=O)C(=O)NC)C1=O,,,,,,S2765,Selleck,2020_NPACT_01,,,MK-2048,,4,,,,15.7,8.5,2.952,1,1,,,,,,,-8.475,,,8.637,-7.062,-16.229,-16.192,,,,,,,,,PB6URKK5UJH8,JSRREMIKIHJGAA,,APP-SARSCoV2_3CLpro-Kales,RXncrBwMVzXqlGCWGq,,HIV Integrase Inhibitors,,,,,,461.9,363677520,869901-69-9,,,,0,3,0,,,162252,0 0 0,1,1,32:49.0,,,,,,,,297392261,KN12142022,,HTS,,-7.062,7.122,8.637,,,,,,,,,,,,,,,,,,,,,,,258335672
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00386426-01,activity,,4,0,-0.96,COC1=CC=C(OC2=CC(=C(C(=C2)C)C3=CSC(=N3)NC(=O)C4=CC=NC=C4)C)C=C1,,,,,,S7495,Selleck,2020_NPACT_01,,,TAI-1,,4,,,,6.523,0,,,,,,,,,,0,,,5.562,-0.96,20.76,,,,,,,,,,51SSBMYV9L6A,NBNNDUZYMXBCOX,,APP-SARSCoV2_3CLpro-Kales,ABgMpTCYeTIrVEAXEx,,Kinetochore protein NDC80 homolog Inhibitor,,,,,,431.5,363680278,1334921-03-7,,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297390173,KN12142022,,HTS,,5.562,2.055,-0.96,,,,,,,,,,,,,,,,,,,,,,,258335673
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00345845-02,activity,,4,0,8.011,CC1=C(NC2=CC=CC(=C2)[S+]([O-])(=O)NC(C)(C)C)N=C(NC3=CC(=CC=C3)CN4CCOCC4)N=C1,,,,,,SYN-1107,SynKinase,2020_NPACT_01,,,TG-89,,4,,,,0.832,0,,,,,,,,,,0,,,8.268,7.436,38.153,,,,,,,,,,HK1GDBHHVMVF,PYMXUXUJJDVXOM,,APP-SARSCoV2_3CLpro-Kales,sPbyqoUBtsCAMOVyNG,,Jak2 Inhibitor,,,,,,510.7,363677388,(936091-56-4),JAK2,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297390458,KN12142022,,HTS,,8.268,7.436,8.011,,,,,,,,,,,,,,,,,,,,,,,258335674
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00263188-03,activity,,4,0,2.789,C[C@H](NC(=O)CC1=CC(=CC(=C1)F)F)C(=O)N[C@@H]2C(=O)N(C)C3=C(C=CC=C3)C4=C2C=CC=C4,,,,,,S2711,Selleck,2020_NPACT_01,,,YO-01027,,4,,,,5.129,0,,,,,,,,,,0,,,7.918,2.789,31.255,,,,,,,,,,L269FN1GUMY5,QSHGISMANBKLQL,,APP-SARSCoV2_3CLpro-Kales,whQIHULIHbSVezarOt,,g-Secretase Inhibitor,,,,,,463.5,363677253,209984-56-5,NOTCH1,,,0,3,,,,162252,,1,1,32:49.0,,,,,,,,297392594,KN12142022,,HTS,,6.89,7.918,2.789,,,,,,,,,,,,,,,,,,,,,,,258335675
APP-SARSCoV2-PLpro-p6-AMC-BiochemAssay-NPACT,NCGC00386563-01,activity,,4,14.5,15.443,C[C@H](NC(=O)CC1=CC(=CC(=C1)F)F)C(=O)N[C@@H]2\N=C(C3=CC=CC=C3)/C4=C(C=CC=C4)N(C)C2=O,,,,,,1487,Axon Medchem,2020_NPACT_01,,,?-Secretase Inhibitor BZ,,4,,,,11.292,19,4.955,1,0.998,,,,,,,4.5,,,15.443,4.15,25.532,26.081,,,,,,,,,N9QN3NLDP85N,JNGZXGGOCLZBFB,,APP-SARSCoV2_3CLpro-Kales,WtPwrFmXdeQtDKPmpq,,Gamma-secretase Inhibitor,,,,,,490.5,363680328,209986-17-4,,,,0,3,0,,,162252,0 0 0,1,1,32:49.0,,,,,,,,297390380,KN12142022,,HTS,,4.423,4.15,15.443,,,,,,,,,,,,,,,,,,,,,,,258335676
